emotion_class,cleaned_text
Joy,ကျွမ်း ကျင် မှု အ သစ် တစ် ခု သင် ယူ ခြင်း က နေ တစ် ဆင့် စွမ်း ဆောင် နိုင် မှု မြင့် တက် လာ ခြင်း ။
Love,ဒေ သ ခံ ပ ရ ဟိ တ လုပ် ငန်း တစ် ခု အ တွက် စေ တ နာ့ ဝန် ထမ်း လုပ် ခြင်း ထဲ က က ရု ဏာ တ ရား ။
Love,အိမ် မွေး တိ ရစ် ဆာန် လေး နဲ့ မျှ ဝေ ခံ စား ရ တဲ့ တိတ် ဆိတ် ငြိမ် သက် တဲ့ အ ခိုက် အ တန့် ထဲ က နူး ညံ့ ကြင် နာ မှု ။
Joy,လာ မယ့် ပွဲ တော် တစ် ခု အ တွက် စိတ် လှုပ် ရှား မှု တွေ ဖြစ် ပေါ် လာ ခြင်း ။
Joy,ကိုယ် တိုင် လုပ် အိမ် ပြု ပြင် မွမ်း မံ ရေး ပ ရော ဂျက် တစ် ခု အ တွက် စိတ် အား ထက် သန် မှု ။
Joy,စိန် ခေါ် မှု ရှိ တဲ့ ပ ဟေ ဠိ တစ် ခု ကို ဖြေ ရှင်း ပြီး မြောက် ခြင်း အ တွက် ပြည့် စုံ မှု ။
Love,တောင် တက် လမ်း တစ် ခု ပေါ် က သ ဘာ ဝ တ ရား ရဲ့ အံ့ ဖွယ် ရာ တွေ အ တွက် ရို သေ လေး စား မှု ။
Joy,ငယ် သူ ငယ် ချင်း တစ် ယောက် နဲ့ အံ့ အား သင့် ဖွယ် ပြန် လည် ဆုံ စည်း ပြီး နောက် ရွှင် လန်း တက် ကြွ မှု ။
Sadness,နောက် ထပ် အ ဆင် မ ပြေ မှု တစ် ခု ပြီး နောက် စိတ် ပျက် အား ငယ် မှု ခံ စား နေ ရ ပါ တယ် ။
Sadness,ဝမ်း နည်း ပူ ဆွေး မှု တွေ လွှမ်း မိုး ပြီး ၊ ချစ် ခင် ရ သူ တစ် ယောက် ကို အ ရမ်း လွမ်း ဆွတ် နေ ပါ တယ် ။
Sadness,ညဉ့် နက် လာ တာ နဲ့ အ မျှ အ ထီး ကျန် မှု က တိတ် တ ဆိတ် ဝင် ရောက် လာ တယ် ။
Anger,အ ခြား သူ တွေ ရဲ့ အောင် မြင် မှု ကို မြင် တွေ့ ရ ချိန် မှာ မ နာ လို ဝန် တို မှု က ကျွန် တော့် ကို လွှမ်း ခြုံ သွား တယ် ။
Anger,အ တိတ် က သစ် စာ ဖောက် မှု တွေ အ ပေါ် နာ ကြည်း မှု တွေ တိုး ပွား လာ နေ တယ် ။
Anger,အ တား အ ဆီး တွေ က ကျွန် တော့် လမ်း ကို ပိတ် ဆို့ နေ ချိန် မှာ စိတ် ပျက် မှု တွေ တိုး မြင့် လာ တယ် ။
Sadness,ပျင်း ရိ ငြီး ငွေ့ မှု ဝင် လာ ပြီး ၊ နေ့ ရက် က အ ဆုံး မ ရှိ ငြီး ငွေ့ ဖွယ် ကောင်း တယ် လို့ ခံ စား ရ တယ် ။
Fear,စိုး ရိမ် ပူ ပန် မှု က ကျွန် တော့် နှ လုံး သား ကို ဆုပ် ကိုင် ထား ပြီး ၊ စိုး ရိမ် စိတ် တွေ က ကျွန် တော့် အ တွေး တွေ ကို ဖုံး လွှမ်း နေ တယ် ။
Fear,ရှေ့ ဆက် ရ မယ့် မ သိ သေး တဲ့ အ နာ ဂတ် ကြောင့် ကြောက် ရွံ့ ထိတ် လန့် မှု ။
Fear,စိန် ခေါ် မှု တွေ စု ပုံ လာ ချိန် မှာ အ ကူ အ ညီ မဲ့ မှု ခံ စား ချက် က နစ် မြုပ် လာ တယ် ။
Anger,အ ခြား သူ တွေ ရဲ့ ချမ်း သာ ကြွယ် ဝ မှု ကို မြင် တွေ့ ရ ချိန် မှာ ငြူ စူ မှု က ကျွန် တော့် ကို တ ဖြည်း ဖြည်း ကိုက် စား နေ တယ် ။
Sadness,လွဲ ချော် ခဲ့ တဲ့ အ ခွင့် အ လမ်း တွေ အ တွက် နောင် တ ရ မှု က ကျွန် တော့် အ တွေး တွေ ကို ခြောက် လှန့် နေ တယ် ။
Anger,မ တ ရား မှု နဲ့ ရက် စက် ကြမ်း ကြုတ် မှု ကို မြင် တွေ့ ရ ခြင်း အ ပေါ် စက် ဆုပ် ရွံ ရှာ မှု ။
Sadness,စိတ် ပျက် အား ငယ် မှု ထဲ မှာ နစ် မြုပ် နေ ပြီး ၊ မျှော် လင့် ချက် က ကျွန် တော့် လက် ချောင်း တွေ ကြား က နေ လျှော ကျ နေ တယ် ။
Sadness,ဝမ်း နည်း ပူ ဆွေး မှု က လေး လံ နေ ပြီး ၊ မျက် ရည် တွေ က အ မြဲ တမ်း အ ဖော် ဖြစ် နေ တယ် ။
Sadness,လူ ထူ တဲ့ အ ခန်း ထဲ က အ ထီး ကျန် မှု ၊ ချိတ် ဆက် မှု အ တွက် တိတ် ဆိတ် စွာ ငို ကြွေး ခြင်း ။
Anger,မ နာ လို ဝန် တို မှု က ကျွန် တော့် ရဲ့ ယုံ ကြည် မှု ကို ကိုက် စား နေ တယ် ၊ အ ဆိပ် အ တောက် ဖြစ် စေ တဲ့ စိတ် ခံ စား မှု ။
Anger,နာ ကြည်း မှု က အ ရင်း တည် နေ ပြီး ၊ ဆက် ဆံ ရေး တွေ ကို အ ဆိပ် ခတ် နေ တယ် ။
Anger,စိတ် ပျက် မှု က ပေါက် ကွဲ ထွက် လာ တယ် ၊ စိတ် ခံ စား မှု တွေ ရဲ့ မီး တောင် ပေါက် ကွဲ မှု ။
Sadness,ပျင်း ရိ ငြီး ငွေ့ မှု က ဖုန် မှုန့် တွေ လို အ နည် ထိုင် နေ ပြီး ၊ ဘ ဝ က သာ မန် ဖြစ် နေ တယ် လို့ ခံ စား ရ တယ် ။
Fear,စိုး ရိမ် ပူ ပန် မှု က ကျွန် တော့် ရင် ဘတ် ကို ဆုပ် ကိုင် ထား တယ် ၊ ကျွန် တော့် အ တွေး တွေ အ ပေါ် မ ရပ် မ နား ဆုပ် ကိုင် ထား မှု ။
Fear,ရှေ့ ဆက် ရ မယ့် စိန် ခေါ် မှု တွေ ကြောင့် ကြောက် ရွံ့ ထိတ် လန့် မှု ၊ ကြောက် စိတ် က လွှမ်း မိုး လာ တယ် ။
Fear,အ ကူ အ ညီ မဲ့ မှု က ကျွန် တော့် ကို ဝါး မြို သွား တယ် ၊ ပြ ဿ နာ ပင် လယ် ထဲ မှာ နစ် မြုပ် နေ တယ် ။
Anger,ငြူ စူ မှု က ကျွန် တော့် အ တွေး တွေ ကို အ ဆိပ် ခတ် တယ် ၊ အ ခြား သူ တွေ ရဲ့ အောင် မြင် မှု ကို တပ် မက် ခြင်း ။
Sadness,နာ ကျင် ဖွယ် ပစ် စုပ် ပန် ကို ဖြစ် စေ ခဲ့ တဲ့ ဆုံး ဖြတ် ချက် တွေ အ တွက် နောင် တ ရ ခြင်း ။
Anger,လူ့ အ ဖွဲ့ အ စည်း ကို စွန်း ထင်း စေ တဲ့ အ ကျင့် ပျက် ခြ စား မှု အ ပေါ် စက် ဆုပ် ရွံ ရှာ မှု ။
Sadness,စိတ် ပျက် အား ငယ် မှု ထဲ မှာ နစ် မြုပ် နေ တယ် ၊ နေ့ ရက် တိုင်း က နောက် ဆုံး နေ့ ထက် ပို မှောင် မိုက် တယ် ။
Sadness,ဝမ်း နည်း ပူ ဆွေး မှု က လွှမ်း မိုး နေ တယ် ၊ အ တွင်း ထဲ က စိတ် ခံ စား မှု တွေ ရဲ့ မုန် တိုင်း ။
Sadness,အ ထီး ကျန် မှု က လွတ် နေ တဲ့ နေ ရာ တွေ မှာ ပဲ့ တင် ထပ် နေ တယ် ၊ ချိတ် ဆက် မှု ကို တောင့် တ ခြင်း ။
Anger,မ နာ လို ဝန် တို မှု က ကျွန် တော့် အ တွေး တွေ ကို အ ဆိပ် ခတ် တယ် ၊ နာ ကြည်း မှု က အ တွင်း ထဲ မှာ ဖြစ် ပေါ် နေ တယ် ။
Anger,နာ ကြည်း မှု က အ နာ စိမ်း လို ဖြစ် နေ တယ် ၊ ကျက် ဖို့ ငြင်း ဆန် နေ တဲ့ ဒဏ် ရာ ။
Anger,စိတ် ပျက် မှု က တိုး မြင့် လာ တယ် ၊ စိတ် ခံ စား မှု တွေ ရဲ့ မိုး ကြိုး မုန် တိုင်း ။
Sadness,ပျင်း ရိ ငြီး ငွေ့ မှု က ဆက် ရှိ နေ တယ် ၊ လျစ် လျူ ရှု မှု ရဲ့ ရပ် တန့် နေ တဲ့ ရေ အိုင် ။
Surprise,စူး စမ်း လို စိတ် နဲ့ ဗ ဟု သု တ အ တွက် ဆာ လောင် မှု တို့ က တွန်း အား ပေး တဲ့ ရှာ ဖွေ တွေ့ ရှိ မှု ခ ရီး စဉ် တစ် ခု ကို စ တင် ခြင်း ။
Sadness,ကျယ် ပြန့် တဲ့ သ တင်း အ ချက် အ လက် ပင် လယ် ထဲ မှာ ပျောက် ဆုံး နေ ခြင်း ၊ ဒစ် ဂျစ် တယ် သ မုဒ် ဒ ရာ ထဲ က လျစ် လျူ ရှု ထား တဲ့ လှိုင်း လုံး တစ် ခု ။
Surprise,ဘ ဝ ရဲ့ ရှုပ် ထွေး တဲ့ ပ ဟေ ဠိ က ကျွန် တော့် ကို အ မြဲ တမ်း ရှုပ် ထွေး မှု အ ခြေ အ နေ ထဲ မှာ ထား ခဲ့ တယ် ၊ ရှုပ် ထွေး မှု တွေ ကြား ထဲ မှာ အ ဖြေ တွေ ကို ရှာ ဖွေ နေ ခြင်း ။
Sadness,ထုံ ကျင် မှု တစ် ခု က ကျွန် တော့် အ ပေါ် အ ခြေ ချ လာ တယ် ၊ ဘ ဝ က ပစ် ပေါက် လိုက် တဲ့ လွှမ်း မိုး နေ တဲ့ စိတ် ခံ စား မှု တွေ ကို ကာ ကွယ် ပေး တဲ့ ဒိုင်း တစ် ခု ။
Sadness,နေ ဝင် ချိန် ကို ငေး ကြည့် ရင်း ၊ အ ချိန် ရဲ့ လက် ချောင်း တွေ ကြား က နေ လျှော ကျ သွား တဲ့ အ ခိုက် အ တန့် တွေ အ တွက် ဝမ်း နည်း ဖွယ် တမ်း တ မှု ။
