text,emotion_class
ဘာကြောင့်မှန်းမသိဘဲ မျက်ရည်ကျမိတယ်,love
အိမ်မှာတင် အေးဆေးနားရတာ ကောင်းတယ်,neutral
ဘာမှလာမပြောနဲ့,anger
လုံးဝ Surprise ပါပဲ၊ တစ်သက်လုံး မမေ့နိုင်စရာပဲ,suprise
လူတွေကြားထဲ သွားရမှာကို ကြောက်နေမိတယ်,fear
နှလုံးသား ကြေကွဲခြင်း,sadness
အေးဆေး ဖြတ်သန်းမယ်,neutral
ဆုံးရှုံးရမှာကို ကြောက်တယ်,fear
ဟေး... အောင်မြင်ပြီ,joy
ကြာကြာ စောင့်ခဲ့ရတဲ့ ပါဆယ်ထုပ်လေး အိမ်ကို ရောက်လာတဲ့ အချိန်,joy
အားလုံး ပြည့်စုံ,joy
အင်္ကျီအသစ်နဲ့ ပျော်တယ်,joy
ရင်ခုန်လွန်းလို့ အသက်ရှူဖို့တောင် မေ့သွားတယ်,suprise
အရာရာကို စိတ်ကုန်နေမိတယ်,love
ရင်ထဲ နွေးထွေး,joy
မိုးအေးအေးနဲ့ ပျော်တယ်,joy
အထီးကျန်စွာနဲ့ပဲ အသားကျသွားပါတယ်,love
ခွေးဟောင်ရင် ကြောက်တတ်တယ်,fear
ဘာဖိအားမှ မရှိတဲ့ နေ့တစ်နေ့,neutral
ဇိမ်ရှိရှိ နေမယ်,neutral
မျှော်လင့်ချက် ကင်းမဲ့ခြင်း,sadness
မျက်ရည်တောင် ကျတယ်,fear
ဒီနေ့တော့ ကိုယ့်အတွက်ပဲ အချိန်ပေးမယ်,neutral
လူကို အထင်မသေးနဲ့,anger
သူ့ဒေါသတွေကို ရင်မဆိုင်ရဲဘူး,fear
တကယ့်ကို,joy
စိတ်ထဲ ရှင်းသွားတယ်,neutral
အောက်ထပ်က ထူးဆန်းတဲ့ အသံတွေ ကြားနေရတယ်,fear
အံ့ဩလွန်းလို့ ကြက်သီးတွေတောင် ထသွားတယ်,suprise
လူ့ဗာလတွေ,anger
ခန္ဓာကိုယ်ထဲက ပင်ပန်းမှုတွေ အားလုံး ပျောက်ကွယ်သွားပြီ,neutral
အပျော်ဆုံးနေ့,joy
အေးအေးဆေးဆေး ကော်ဖီသောက်မယ်,neutral
တစ်ယောက်တည်း ကျန်ခဲ့မှာကို တကယ်ကြောက်တယ်,fear
အသားတွေ ဆတ်ဆတ်တုန်လို့,fear
ကိုယ့်အလုပ်ကိုယ်လုပ်စမ်းပါ,anger
စိတ်အေးရပြီ,neutral
ဘာကိုမှ မပြင်ဆင်နိုင်တော့ဘူး,love
သူ့မျက်လုံးတွေက ကြောက်စရာကြီး,fear
အဖော်မဲ့တဲ့ လမ်းမထက်မှာ,love
အားလုံး အိုကေတယ်,neutral
အားလုံးကို မေတ္တာပွားနေမိတယ်,neutral
စိတ်ပေါ့ပါးလို့ ပျော်တယ်,joy
မုန့်စားရလို့ ပျော်တယ်,joy
ကလေးတွေတွေ့လို့ ပျော်တယ်,joy
ရင်ဘတ်ထဲက နာကျင်မှုက အမြစ်တွယ်နေပြီ,sadness
မုန်းတယ်,anger
နေရတာ ငြိမ်းချမ်းတယ်,neutral
နားပိတ်ထားလိုက်မယ်,fear
စိတ်ထဲမှာ တည်ငြိမ်အေးချမ်းလို့,neutral
မျှော်လင့်ချက်တွေ ပျက်သုဉ်းခြင်း,sadness
သူစိမ်းတွေ ဖြစ်သွားကြပြီပေါ့,love
ရုတ်တရက်ကြီးဆိုတော့ ဘာပြောရမှန်းတောင် မသိဘူး,suprise
အံ့ဩလွန်းလို့ ပါးစပ်တောင် မပိတ်နိုင်တော့ဘူး,suprise
အားလုံး အိုကေပဲ,joy
တကယ်ကြီးလားလို့... နောက်နေတာ မဟုတ်ဘူးမလား,suprise
ရင်ထဲ လန်းဆန်း,joy
စိတ်ကျေနပ်တယ်,neutral
အမလေး... အံ့ဩလို့ မဆုံးနိုင်တော့ဘူး,suprise
ဘဝမှာ ဘာကိုမှ ထပ်ပြီး မတောင်းတတော့ဘဲ အခုရှိနေတဲ့ အခြေအနေလေးအပေါ်မှာတင် အပြည့်အဝ ကျေနပ်နေတာ,joy
အရာရာတိုင်း ပျက်စီးဆုံးရှုံးသွားပြီး ဘာမှမရှိတော့တဲ့ ဘဝကို ရောက်သွားမှာကို တွေးပြီး သွေးပျက်နေမိတယ်,fear
အသုံးမကျတဲ့ကောင်,anger
စိုးရိမ်စိတ်တွေ လွင့်ပြယ်သွားပြီ,neutral
ရေချိုးလိုက်ရတာ လန်းဆန်းသွားတာပဲ,neutral
ကားမတော်တဆမှုတွေ မြင်ဖူးကတည်းက ကားလမ်းကူးရမှာကို ပုံမှန်ထက် ပိုပြီး ကြောက်လန့်နေမိတော့တယ်,fear
အားလုံး အဆင်ပြေချောမွေ့သွားမှာပါ,neutral
ဒီထက် ပိုကောင်းတဲ့နေ့ ရှိနိုင်ဦးမလားလို့ တွေးမိတယ်,joy
အောင်မြင်လို့ ပျော်တယ်,joy
ပါဆယ်ရောက်လို့ ပျော်တယ်,joy
အတိတ်ကို ပြန်ပြင်လို့ မရတော့ဘူးလေ,sadness
စကားတောင် မပီတော့ဘူး,fear
ပေါ့ပါးလန်းဆန်း,joy
တွေးမပူတော့ဘူး,neutral
ဝိုး... ဒါမျိုးကို အိပ်မက်ထဲတောင် မက်ဖူးဘူး,suprise
အမလေး... ရင်ထဲ အေးခနဲ ဖြစ်သွားတာပဲ,suprise
နောက်ကနေ တစ်ယောက်ယောက် စိုက်ကြည့်နေသလိုပဲ,fear
ဒုက္ခပေးတဲ့ကောင်,anger
အားလုံး အိုကေ,neutral
သရဲခြောက်နေသလိုပဲ,fear
စိတ်ဓာတ်တွေ အောက်ခြေအထိ ပြုတ်ကျသွားတဲ့နေ့,sadness
ကြည်နူးရလို့ ပျော်တယ်,joy
ဟယ်... အဲလိုလည်း ဖြစ်တတ်တာပဲလား,suprise
ဝုန်းဒိုင်းကျဲ ပျော်တာ,joy
ဆုံးရှုံးမှုတွေနဲ့ ပြည့်နှက်နေတဲ့ ဘဝ,sadness
ပြောရတာ အာညောင်းတယ်,anger
ညနေခင်း လမ်းလျှောက်ရတာ စိတ်ပေါ့ပါးတယ်,neutral
တစ်ကိုယ်လုံး တုန်ရီပြီး ဘာလုပ်ရမှန်း မသိတော့ဘူး,fear
လုံးဝကို အံသြမှင်သက်သွားရတယ်,suprise
အမေချက်ကျွေးတဲ့ ကိုယ့်အကြိုက်ဆုံး ဟင်းဟင်းလေးကို စားရတဲ့အချိန်,joy
အကောင်းဆုံးပဲ,joy
လာမထိနဲ့,anger
မတရားဘူး,anger
စိတ်လေရုံတင်မကဘူး အခုက ဒေါသပါထွက်လာပြီ,anger
နားမလည်တဲ့ လူတွေ,anger
တစ်ယောက်တည်း ငိုနေရတဲ့ ညတိုင်,sadness
ဘာမှ အလျင်စလိုလုပ်စရာမလိုဘဲ အေးဆေးနေရတဲ့နေ့,neutral
ဒီနေ့ ဝတ်ထားတဲ့ အင်္ကျီလေးက ကိုယ်နဲ့ အရမ်းလိုက်ဖက်နေလို့ ယုံကြည်မှုရှိတဲ့နေ့,joy
လမ်းလျှောက်ရင်း သဘာဝအလှအပတွေကို ငေးကြည့်နေမိတယ်,neutral
စိတ်ထဲ ပေါ့ပါးသွားတာပဲ,neutral
ရေနက်ကြီးကို ကြည့်ပြီး ခြေဖျားလက်ဖျားအေးလာတယ်,fear
မပြည့်စုံတဲ့ ဘဝတစ်ခုရဲ့ သောကတွေ,love
ဘဝရဲ့ အလှတရားတွေကို သတိပြုမိလာတဲ့နေ့,neutral
ဘာပြိုင်ဆိုင်မှုမှ မရှိတဲ့ နေရာလေးမှာ နေချင်တယ်,neutral
ဟားတိုက်ရယ်မော,joy
မနက်ခင်း ငှက်ကလေးတွေ အော်သံက နားထောင်လို့ကောင်းတယ်,neutral
အရိပ်တစ်ခု ဖြတ်ပြေးသွားသလိုပဲ လန့်လိုက်တာ,fear
အရာရာကို အကောင်းမြင်စိတ်နဲ့ပဲ ကြည့်တတ်လာပြီ,neutral
ငါ့ကိုနားလည်ပေးမယ့်သူ တစ်ယောက်မှမရှိဘူး,sadness
မင်းစကားတွေ နားမထောင်ချင်ဘူး,anger
မီးပိတ်ပြီး သီချင်းနားထောင်ရတာ ဇိမ်ပဲ,neutral
