text,emotion_class
ဝမ်းနည်းပူဆွေးမှုက လေးလံနေပြီး၊ မျက်ရည်တွေက အမြဲတမ်း အဖော်ဖြစ်နေတယ်,Sadness
လူထူတဲ့ အခန်းထဲက အထီးကျန်မှု၊ ချိတ်ဆက်မှုအတွက် တိတ်ဆိတ်စွာ ငိုကြွေးခြင်း,Sadness
မနာလိုဝန်တိုမှုက ကျွန်တော့်ရဲ့ ယုံကြည်မှုကို ကိုက်စားနေတယ်၊ အဆိပ်အတောက်ဖြစ်စေတဲ့ စိတ်ခံစားမှု,Anger
နာကြည်းမှုက အရင်းတည်နေပြီး၊ ဆက်ဆံရေးတွေကို အဆိပ်ခတ်နေတယ်,Anger
စိတ်ပျက်မှုက ပေါက်ကွဲထွက်လာတယ်၊ စိတ်ခံစားမှုတွေရဲ့ မီးတောင်ပေါက်ကွဲမှု,Anger
ပျင်းရိငြီးငွေ့မှုက ဖုန်မှုန့်တွေလို အနည်ထိုင်နေပြီး၊ ဘဝက သာမန်ဖြစ်နေတယ်လို့ ခံစားရတယ်,Sadness
စိုးရိမ်ပူပန်မှုက ကျွန်တော့်ရင်ဘတ်ကို ဆုပ်ကိုင်ထားတယ်၊ ကျွန်တော့်အတွေးတွေအပေါ် မရပ်မနား ဆုပ်ကိုင်ထားမှု,Fear
ရှေ့ဆက်ရမယ့် စိန်ခေါ်မှုတွေကြောင့် ကြောက်ရွံ့ထိတ်လန့်မှု၊ ကြောက်စိတ်က လွှမ်းမိုးလာတယ်,Fear
အကူအညီမဲ့မှုက ကျွန်တော့်ကို ဝါးမြိုသွားတယ်၊ ပြဿနာပင်လယ်ထဲမှာ နစ်မြုပ်နေတယ်,Fear
ငြူစူမှုက ကျွန်တော့်အတွေးတွေကို အဆိပ်ခတ်တယ်၊ အခြားသူတွေရဲ့ အောင်မြင်မှုကို တပ်မက်ခြင်း,Anger
နာကျင်ဖွယ် ပစ္စုပ္ပန်ကို ဖြစ်စေခဲ့တဲ့ ဆုံးဖြတ်ချက်တွေအတွက် နောင်တရခြင်း,Sadness
လူ့အဖွဲ့အစည်းကို စွန်းထင်းစေတဲ့ အကျင့်ပျက်ခြစားမှုအပေါ် စက်ဆုပ်ရွံရှာမှု,Anger
စိတ်ပျက်အားငယ်မှုထဲမှာ နစ်မြုပ်နေတယ်၊ နေ့ရက်တိုင်းက နောက်ဆုံးနေ့ထက် ပိုမှောင်မိုက်တယ်,Sadness
ဝမ်းနည်းပူဆွေးမှုက လွှမ်းမိုးနေတယ်၊ အတွင်းထဲက စိတ်ခံစားမှုတွေရဲ့ မုန်တိုင်း,Sadness
အထီးကျန်မှုက လွတ်နေတဲ့ နေရာတွေမှာ ပဲ့တင်ထပ်နေတယ်၊ ချိတ်ဆက်မှုကို တောင့်တခြင်း,Sadness
မနာလိုဝန်တိုမှုက ကျွန်တော့်အတွေးတွေကို အဆိပ်ခတ်တယ်၊ နာကြည်းမှုက အတွင်းထဲမှာ ဖြစ်ပေါ်နေတယ်,Anger
နာကြည်းမှုက အနာစိမ်းလို ဖြစ်နေတယ်၊ ကျက်ဖို့ ငြင်းဆန်နေတဲ့ ဒဏ်ရာ,Anger
စိတ်ပျက်မှုက တိုးမြင့်လာတယ်၊ စိတ်ခံစားမှုတွေရဲ့ မိုးကြိုးမုန်တိုင်း,Anger
ပျင်းရိငြီးငွေ့မှုက ဆက်ရှိနေတယ်၊ လျစ်လျူရှုမှုရဲ့ ရပ်တန့်နေတဲ့ ရေအိုင်,Sadness
စူးစမ်းလိုစိတ်နဲ့ ဗဟုသုတအတွက် ဆာလောင်မှုတို့က တွန်းအားပေးတဲ့ ရှာဖွေတွေ့ရှိမှု ခရီးစဉ်တစ်ခုကို စတင်ခြင်း,Surprise
ကျယ်ပြန့်တဲ့ သတင်းအချက်အလက် ပင်လယ်ထဲမှာ ပျောက်ဆုံးနေခြင်း၊ ဒစ်ဂျစ်တယ် သမုဒ္ဒရာထဲက လျစ်လျူရှုထားတဲ့ လှိုင်းလုံးတစ်ခု,Sadness
ဘဝရဲ့ ရှုပ်ထွေးတဲ့ ပဟေဠိက ကျွန်တော့်ကို အမြဲတမ်း ရှုပ်ထွေးမှု အခြေအနေထဲမှာ ထားခဲ့တယ်၊ ရှုပ်ထွေးမှုတွေကြားထဲမှာ အဖြေတွေကို ရှာဖွေနေခြင်း,Surprise
ထုံကျင်မှုတစ်ခုက ကျွန်တော့်အပေါ် အခြေချလာတယ်၊ ဘဝက ပစ်ပေါက်လိုက်တဲ့ လွှမ်းမိုးနေတဲ့ စိတ်ခံစားမှုတွေကို ကာကွယ်ပေးတဲ့ ဒိုင်းတစ်ခု,Sadness
နေဝင်ချိန်ကို ငေးကြည့်ရင်း၊ အချိန်ရဲ့ လက်ချောင်းတွေကြားကနေ လျှောကျသွားတဲ့ အခိုက်အတန့်တွေအတွက် ဝမ်းနည်းဖွယ် တမ်းတမှု,Sadness
ဓာတ်ပုံဟောင်းတွေကို ပြန်ကြည့်ရင်း၊ အတိတ်ကိုတမ်းတခြင်းရဲ့ ချိုမြိန်ခါးသက်တဲ့ သံစုံတီးဝိုင်းရဲ့ ပွေ့ဖက်မှုထဲမှာ ကျရောက်နေခြင်း,Sadness
ပဋိပက္ခဖြစ်နေတဲ့ စိတ်ခံစားမှုတွေကြားမှာ စိတ်နှစ်ခွဖြစ်နေခြင်း၊ ကျွန်တော့်ရဲ့ ဆုံးဖြတ်ချက်တွေကို မသေချာမရေရာမှု အရိပ်တွေနဲ့ ခြယ်မှုန်းတဲ့ စိတ်နှစ်ခွဖြစ်ခြင်း,Sadness
ဘဝရဲ့ အတက်အကျတွေကို ပွေ့ဖက်ရင်း၊ ဖြစ်တည်မှုရဲ့ အကအခုန်ထဲမှာ လက်ခံမှုကို ရှာဖွေတွေ့ရှိခြင်း,Joy
စိန်ခေါ်မှုတွေကို တည့်တည့်ရင်ဆိုင်ရင်း၊ မဖြစ်နိုင်တာကို အောင်မြင်ဖို့ အတွင်းထဲက မီးကို လောင်ကျွမ်းစေတဲ့ စိတ်ပိုင်းဖြတ်မှု,Joy
သဘာဝတရားရဲ့ ငြိမ်သက်မှုထဲမှာ တွေ့ရှိရတဲ့ တည်ငြိမ်အေးချမ်းမှု၊ ခေတ်သစ်ကမ္ဘာရဲ့ ရှုပ်ထွေးမှုတွေကနေ ငြိမ်းချမ်းတဲ့ ဆုတ်ခွာရာနေရာတစ်ခု,Joy
စူးစမ်းလိုစိတ်က ကျွန်တော့်ကို ဗဟုသုတရဲ့ ယုန်တွင်းထဲသို့ ပို့ဆောင်နေခြင်း၊ ဘဝရဲ့ စာသင်ခန်းထဲက ထာဝရကျောင်းသားတစ်ယောက်,Surprise
လျစ်လျူရှုမှု အငွေ့အသက်နဲ့ နေ့တစ်နေ့ကို ဖြတ်သန်းနေခြင်း၊ ပတ်ဝန်းကျင်က သာမန်အဖြစ်အပျက်တွေကနေ ကင်းကွာနေခြင်း,Sadness
အတွေးတွေရဲ့ ပင့်ကူအိမ်ထဲမှာ ရစ်ပတ်နေခြင်း၊ အတွေးအခေါ်တွေရဲ့ ဝင်္ကပါထဲမှာ လမ်းညွှန်ရာမှာ ရှုပ်ထွေးမှုက လွှမ်းမိုးနေခြင်း,Surprise
ရှုပ်ထွေးမှုတွေကို ထုံကျင်နေခြင်း၊ စိတ်ခံစားမှုတွေကို သော့ခတ်ထားခြင်း၊ အတွင်းစိတ် လှုပ်ရှားမှုတွေကို ဖုံးကွယ်ထားတဲ့ ခံစားချက်မဲ့ မျက်နှာဖုံးတစ်ခု,Sadness
လေပြေထဲက ဝမ်းနည်းဖွယ် တီးတိုးသံတွေ၊ မေ့လျော့နေတဲ့ အိပ်မက်တွေရဲ့ ပဲ့တင်သံတွေနဲ့ တိတ်ဆိတ်စွာ စကားပြောခြင်း,Sadness
ဒိုင်ယာရီဟောင်းတစ်ခုကို မတော်တဆ တွေ့ရှိခြင်း၊ အတိတ်ကိုတမ်းတမှုက လှိုင်းလုံးတွေလို ရိုက်ခတ်လာပြီး၊ ကြာမြင့်စွာ ကုန်ဆုံးသွားတဲ့ အခိုက်အတန့်တွေဆီသို့ ကျွန်တော့်ကို သယ်ဆောင်သွားခြင်း,Sadness
